Alteration_Year,BBL,BIN,borough,Comfort Station,CNSTRCT_YR,DESCRIPTION,DOITT_ID,DOITT_Source,Demolition_Year,GISPROPNUM,GROUNDELEV,HEIGHTROOF,LOCATION,MaintBy,MaintBySpec,OMPPROPID,Parks_District,SYSTEM,multipolygon,Recreation_Center,FeatureStatus
,1018190203,1085645,MN,FALSE,2004,Icahn Stadium,1107981,current,,M104,12,60.64320117,Central Road,,,M104-ZN04,M-11R,M104-ZN04-BLG15901,"MULTIPOLYGON (((-73.9241277009195 40.79314660766819, -73.92445204947336 40.793336366162485, -73.92452212988186 40.7933773659354, -73.92523374520081 40.79256215549308, -73.92523234085121 40.792561356738645, -73.9252334928393 40.79256003284962, -73.92520342972098 40.792544919154025, -73.92494306167785 40.79241402963186, -73.9248379673992 40.79236119631478, -73.92483193091459 40.79237346079802, -73.92466413877548 40.792714380712944, -73.92450605506365 40.79289741296884, -73.9241277009195 40.79314660766819)))",FALSE,Active
,1011710013,1088259,MN,FALSE,1900,Riverside South – Pier I Café,1262114,current,,M353,10,35,Riverside Drive bet.ween 65 St. and 72 St.,,,M353-ZN01,M-07,M353-ZN01-BLG7588,"MULTIPOLYGON (((-73.98850558340746 40.77985486250184, -73.98855043419755 40.7798727419314, -73.98856357368525 40.779813552339355, -73.98858281247394 40.77975643990737, -73.98862005350287 40.77968894286058, -73.98828599033556 40.77955576655977, -73.98817151963652 40.779721686773016, -73.98850558340746 40.77985486250184)))",FALSE,Active
,1000030001,1088311,MN,FALSE,1951,The View at Battery,255123,current,,M005,9,38,Battery Park Underpass at South St.,,,M005-ZN02,M-01,M005-BLG0636,"MULTIPOLYGON (((-74.01501161299682 40.70157891225331, -74.01502438242272 40.70156248524979, -74.01503773551029 40.7015684971246, -74.0150452765695 40.70156956504677, -74.01505708314698 40.7015702830119, -74.01506891431724 40.70156986992962, -74.01507154105605 40.70156958502392, -74.01507503745843 40.701569206351024, -74.0150865499498 40.70156708863964, -74.01509808235797 40.70156409832842, -74.01510023206318 40.70156299401878, -74.01510406659001 40.70156136629061, -74.01510737344044 40.70155996285905, -74.01511395972639 40.701556274398065, -74.01511988680868 40.70155198718288, -74.01512188255273 40.7015502714455, -74.01512675875227 40.70154527566514, -74.01513077345275 40.70153985405571, -74.01513269895898 40.70153626256103, -74.01513386277846 40.701534092174256, -74.01514418403629 40.701512465022894, -74.01515367149806 40.701492584973465, -74.01517898369801 40.7014469517982, -74.01519584826345 40.70142535439623, -74.0152275208601 40.70139757842228, -74.01517199865762 40.701372581239355, -74.01519426782768 40.70134393751945, -74.01515832557925 40.701327754655864, -74.01516237935785 40.701322539257234, -74.01515380471156 40.701303019988984, -74.01513401291895 40.70128853695784, -74.01510847249313 40.701282445648296, -74.01507659280172 40.70128391586206, -74.01507253901876 40.70128913125768, -74.01504983270758 40.70127890801514, -74.01500346040216 40.70125803029656, -74.01501054003751 40.70124892159556, -74.01502177163604 40.701234473216985, -74.0150492160978 40.70124682915849, -74.01507728301699 40.70125946597162, -74.01508675800441 40.70124727720127, -74.01515655342186 40.70115748698925, -74.01510550927134 40.70113450633055, -74.01505624649846 40.701197882712634, -74.01499195229758 40.70116893514292, -74.01494217601349 40.70123297071749, -74.01495016013087 40.701236564524436, -74.01493697318618 40.701253529180214, -74.01491386762736 40.70128325447389, -74.01488427502207 40.701321323845086, -74.01488229011487 40.70132387705311, -74.01490564016311 40.70133438930958, -74.01486349930708 40.70138860107548, -74.01484693985411 40.70140990392204, -74.01482486096153 40.70143830801383, -74.01481163964179 40.70145532128684, -74.01480292636457 40.70146652657722, -74.01481166075368 40.70147045888968, -74.01484821715964 40.70148691823916, -74.01483760650642 40.701500569567244, -74.01489232281997 40.701525204109004, -74.01489202354516 40.70152558866633, -74.01488553886503 40.70153393184757, -74.01493646727612 40.701556861288495, -74.01494325004344 40.70154813354711, -74.01497123778395 40.70156073437541, -74.01501161299682 40.70157891225331)))",FALSE,Active
,1003310095,1089858,MN,TRUE,1900,Luther Gulick Park Public Restroom,,,,M065,,,Broome Street between Bialystoker Pl. & Columbia St.,,,M065,M-03,M065-BLG0001,"MULTIPOLYGON (((-73.98164991875728 40.715897311078805, -73.98158595613013 40.71587741850037, -73.98153817653333 40.715964935940164, -73.98160269060403 40.71598532661518, -73.98164991875728 40.715897311078805)))",FALSE,Active
,1012570001,1089784,MN,FALSE,1940,Bryant Park Grill,1271104,current,,M008,,,West of Public Library building,,,M008,M-05,M008-BLG0663,"MULTIPOLYGON (((-73.98306810222887 40.753134439266184, -73.98301334524427 40.75311205994428, -73.982877697724 40.753303997031, -73.98289749012619 40.753312086511194, -73.98291465962721 40.75328779071764, -73.98293907096742 40.7532977674349, -73.98295568606014 40.75327425769442, -73.98296623940284 40.753278570876105, -73.98306810222887 40.753134439266184)))",FALSE,Active
,1018010005,1000000,MN,FALSE,1900,Wagner Houses Pool-Building,,,,M273,,,East of E 124 & 2 Ave,,,M273,M-11,M273-BLG1566,"MULTIPOLYGON (((-73.93281717005632 40.80172326876308, -73.93281754980406 40.80172273408788, -73.93276584723777 40.801701529606106, -73.93274901382394 40.801694625565, -73.93274630716388 40.8016935154714, -73.93270655462267 40.80174948441087, -73.93270830181092 40.80175020132763, -73.93277779730529 40.80177870305167, -73.93281717005632 40.80172326876308)))",FALSE,Active
,1018010005,1000000,MN,FALSE,1900,Wagner Houses Pool-Building,,,,M273,,,,,,M273,M-11,M273-BLG1564,"MULTIPOLYGON (((-73.93294419630313 40.8018916559251, -73.93294603918733 40.80188913920146, -73.93287231446018 40.80185797144018, -73.93285924811741 40.80187581982848, -73.93283283180114 40.801911900948305, -73.93283657726406 40.80191348440713, -73.93288387648187 40.80193348142486, -73.93290655656861 40.801943069635044, -73.93294419630313 40.8018916559251)))",FALSE,Active
,1018010005,1000000,MN,FALSE,1900,Wagner Houses Pool-Building,,,,M273,,,East of E 124 & 2 Ave,,,M273,M-11,M273-BLG1565,"MULTIPOLYGON (((-73.93271875852918 40.801868564539895, -73.93279266342729 40.80189845289506, -73.93283120156626 40.80184342604224, -73.93283279535426 40.801841150509006, -73.93275889050174 40.8018112621793, -73.93273911942819 40.801839493000344, -73.93266261691855 40.80180855401164, -73.93267530673675 40.8017904343753, -73.93268118070144 40.80178244137308, -73.93268096867294 40.801782351199336, -73.93268349286879 40.80177874707468, -73.93262023243713 40.801753162953766, -73.93260971845254 40.80174891095412, -73.93260794308772 40.80175144572189, -73.9325706283508 40.8018047244472, -73.93259569562102 40.8018148625191, -73.93261419224385 40.80182234297371, -73.93264440281047 40.80183456149305, -73.93264226074116 40.8018376201376, -73.93264251067515 40.801837725642024, -73.9326352791375 40.80184758818566, -73.93262842807252 40.801857370806744, -73.93262744307646 40.80185877681075, -73.9326219710042 40.80186659084574, -73.93269582136807 40.80189645671864, -73.9326984723775 40.80189752895995, -73.93270414381566 40.80188943048003, -73.93270503031215 40.80188816399525, -73.9327181449836 40.801869441267975, -73.93271875852918 40.801868564539895)))",FALSE,Active
,1018010005,1000000,MN,FALSE,1900,Wagner Houses Pool-Building,,,,M273,,,,,,M273,M-11,M273-BLG1567,"MULTIPOLYGON (((-73.93307317614959 40.80171821819832, -73.93299930088567 40.80168721792284, -73.9329988294446 40.80168702043948, -73.9330189327844 40.80165935618033, -73.93302026778424 40.801657519937706, -73.93294484088638 40.80162586946543, -73.93294365281012 40.80162537079827, -73.93292121321257 40.80161595473017, -73.93286821058702 40.801593713062765, -73.93286650890198 40.80159605517067, -73.93285231395289 40.801615587735604, -73.93284704869512 40.8016228327865, -73.93277329209457 40.80159188196217, -73.93277151446019 40.801594327581796, -73.93273344242456 40.801646718027136, -73.93276863456994 40.80166148603283, -73.93280720025241 40.801677668877396, -73.93282722890807 40.801650108165454, -73.93290267117554 40.80168176592748, -73.93290385925255 40.80168226459507, -73.93297928500984 40.80171391509318, -73.93297922923662 40.80171399160318, -73.93295940947836 40.801741265203475, -73.93295812312736 40.80174303573724, -73.93295993071274 40.8017437941083, -73.93303246987584 40.801774233522046, -73.9330719242158 40.801719941026896, -73.93307317614959 40.80171821819832)))",FALSE,Active
,1007070014,1089740,MN,TRUE,2016,Hudson Park Public Restroom,1283795,current,,M399,54,,W. 36th St. & Hudson Blvd. E.,,,M399,M-04,M399-BLG0001,"MULTIPOLYGON (((-73.99977911167544 40.75628489928561, -73.99975758977546 40.75627053618516, -73.99973319732015 40.756262367648986, -73.99972108397832 40.756261036673685, -73.99970964800022 40.7562616354814, -73.99969932991338 40.75626413885924, -73.99969052524575 40.7562684513551, -73.99968357386778 40.75627440817778, -73.99967874222934 40.75628177879907, -73.9996762162541 40.75629028136165, -73.99967609186612 40.75629958808199, -73.9996829779939 40.75631916778453, -73.99969835141839 40.756337537230266, -73.9997198733273 40.756351900341635, -73.99974426581375 40.75636006978102, -73.99975638035826 40.756361399853326, -73.99976781635307 40.756360801941526, -73.9997781344523 40.75635829765712, -73.99978693794193 40.7563539851546, -73.99979388931897 40.75634802922624, -73.99979872094949 40.7563406576997, -73.99980124809512 40.756332156035, -73.99980137128155 40.75632284841406, -73.99979448511851 40.75630326871857, -73.99977911167544 40.75628489928561)))",FALSE,Active
,1011110001,1083817,MN,FALSE,1900,Delacorte Theater Men's Restroom,215033,current,,M010,104,13,Mid-Park at 80th Street on the southwest corner of the Great Lawn,,,M010-ZN24&25,M-13,M010-ZN24+25-BLG0692,"MULTIPOLYGON (((-73.96914341545434 40.780045306029905, -73.96916972813956 40.78005154904903, -73.96918152111371 40.78005434736177, -73.96918516324564 40.78004547839087, -73.9692054576506 40.77999605165796, -73.96913611654749 40.77997959894522, -73.96914752326717 40.77995182061162, -73.9691096723401 40.77994283967032, -73.96909756587961 40.7799723206619, -73.96904413038762 40.779959641659445, -73.96899176097183 40.779947215960135, -73.96896852162631 40.780003808958455, -73.96897413856121 40.78000514141286, -73.96914341545434 40.780045306029905)))",FALSE,Active
,1014880017,1046409,MN,TRUE,1940,John Jay Park Pool Building,401212,current,,M045,22,31.96,East of York Avenue on 77th St.,,,M045,M-08,M045-BLG1608,"MULTIPOLYGON (((-73.94903699535348 40.76921299279956, -73.9490615309068 40.76917926358098, -73.94905432586948 40.76917623470329, -73.94915396418266 40.76903926079075, -73.94916298201007 40.76904305318868, -73.9491880308393 40.769008618174034, -73.9491574607012 40.76899576530774, -73.94916044981856 40.7689916558277, -73.94911788277693 40.768973757537914, -73.9491148936577 40.76897786701686, -73.94909379485861 40.76896899494015, -73.94909317322619 40.76896873351946, -73.9490925634341 40.768968477506995, -73.94909190628019 40.768968200762025, -73.9490913260895 40.768967957369696, -73.94909073524295 40.76896770856962, -73.94909017991802 40.76896747509383, -73.94908321763506 40.768964548082, -73.9490581687682 40.76899898307413, -73.94906402040334 40.76900144313555, -73.9489643831462 40.769138416971586, -73.94895853031896 40.76913595600415, -73.9489339959146 40.76916968430099, -73.94894019567454 40.76917229130502, -73.94894168877987 40.769172918717196, -73.94894336067856 40.7691736218509, -73.94894480050111 40.76917422672682, -73.94894647832 40.769174932564596, -73.94894818810857 40.76917565192406, -73.94895024956503 40.7691765182214, -73.94896363778207 40.76918214779748, -73.94896101265253 40.769185756753544, -73.94900291671149 40.76920337565115, -73.94900554183877 40.76919976759464, -73.94903699535348 40.76921299279956)))",FALSE,Active
,3009210001,3395958,BK,FALSE,1936,Sunset Park Recreation Center-Lifeguard Station,367620,current,,B087,165,13.3026965,7th Avenue at 43rd Street,,,B087,B-07,B087-BLG1084,"MULTIPOLYGON (((-74.00253411399672 40.64772522744961, -74.00261909771766 40.64777402370196, -74.00262593032951 40.64777794620149, -74.00268740103235 40.64771583697282, -74.00266757712771 40.647704453989405, -74.00259558473645 40.647663118269676, -74.00253411399672 40.64772522744961)))",FALSE,Active
,1021060001,1089161,MN,TRUE,1949,Highbridge Pool Public Restroom,814913,current,,M037,204,15,Amsterdam Ave. and W. 173rd Street,,,M037,M-12A,M037-BLG1552,"MULTIPOLYGON (((-73.93405965680849 40.84217718584869, -73.93415179131212 40.84221824333885, -73.93419519303035 40.84216207193242, -73.93416226872249 40.84214740031981, -73.934103057392 40.842121014475865, -73.93408148592778 40.842148933646776, -73.93405965680849 40.84217718584869)))",FALSE,Active
,1003020001,1075790,MN,TRUE,1960,Sara D. Roosevelt Park Track Public Restroom,54791,current,,M105,42,28.18,Hester Street between Forsyth St. & Christie St.,,,M105,M-03,M105-BLG1527,"MULTIPOLYGON (((-73.99418626086666 40.716823312875206, -73.99422351812461 40.71675282552077, -73.99423774155777 40.71672591628977, -73.99419592913198 40.71671312154266, -73.99421109124788 40.71668443565568, -73.99421643687012 40.71667432229516, -73.99412043171904 40.71664494369239, -73.99398983000778 40.71660497771189, -73.99398553904582 40.71661309468614, -73.993918717091 40.71673951379201, -73.99395772699631 40.71675145030654, -73.99395562944926 40.71675541874454, -73.99399645128108 40.71676791095579, -73.99399334639328 40.71677378482128, -73.99400967134432 40.71677878080145, -73.9940055756866 40.716786530378265, -73.99412133924608 40.71682195521124, -73.99412527864231 40.7168145027907, -73.99413996685551 40.716818997084694, -73.99414444838965 40.71681051810956, -73.99418626086666 40.716823312875206)))",FALSE,Active
,1021790625,1087576,MN,FALSE,1929,Fort Tryon Park Café,641569,current,,M029,215,34,1 Margaret Corbin Drive,,,M029-ZN01,M-12,M029-ZN01-BLG1459,"MULTIPOLYGON (((-73.93264744448427 40.8608661579862, -73.93272211192642 40.860894096935525, -73.93275265835672 40.860847043417756, -73.93277793718167 40.860856502490016, -73.9327817706277 40.86085059660704, -73.93281501596717 40.86079938347936, -73.93279119074039 40.86079046825747, -73.93282883255361 40.86073248239758, -73.93282407936839 40.86073070386351, -73.93287255260022 40.86065603100621, -73.93278447236955 40.860623073111576, -73.93276199801846 40.86065769377249, -73.93273475055396 40.8606996668506, -73.93273693447982 40.86070048396799, -73.93266127409002 40.86081703531148, -73.93267580397551 40.86082247194582, -73.93264744448427 40.8608661579862)))",FALSE,Active
,1004180001,1086508,MN,TRUE,1900,Lions Gate Field Public Restroom,612857,current,,M105,40,22,Broome Street between Forsyth St. & Christie St.,,,M105,M-03,M105-BLG1530,"MULTIPOLYGON (((-73.99289847835088 40.7188165888358, -73.99290726473993 40.71881933683305, -73.99309480887267 40.718877995739994, -73.99313537380868 40.71889068364818, -73.99318792636518 40.718793416395755, -73.99295103237823 40.718719321690614, -73.99289847835088 40.7188165888358)))",FALSE,Active
,1000030001,1088312,MN,TRUE,1951,The Battery Public Restroom,720881,current,,M005,11,17,Battery Pl. & Washington St.,,,M005-ZN01,M-01,M005-ZN01-BLG0633,"MULTIPOLYGON (((-74.01581866343848 40.70443858815201, -74.01592475904862 40.70444414228624, -74.01593128659981 40.704371930259164, -74.015825191104 40.70436637613089, -74.01581866343848 40.70443858815201)))",FALSE,Active
,,,MN,FALSE,1900,79th Street Boat Basin,,,,M071,,,W 79 St and Hudson River,,,M071-ZN03,M-14,M071-BLG1472,"MULTIPOLYGON (((-73.98442582834451 40.78616967106944, -73.98443516172041 40.78616997039621, -73.98449227324444 40.78615662186251, -73.98453620612987 40.78614104549421, -73.98458013976791 40.78612213095146, -73.98461821650665 40.78610098867103, -73.9846592258225 40.7860731695524, -73.98469144742704 40.786042009293354, -73.98472513657411 40.78600194506433, -73.98473023978049 40.78599455983014, -73.98481157446632 40.7858769921413, -73.98489654721669 40.78575414613187, -73.98490680095496 40.785739318021655, -73.98492292360757 40.78570481742887, -73.98493757336085 40.78567142966068, -73.98494783127339 40.78563804041642, -73.98494930215173 40.78560910300233, -73.98494930944786 40.78557682633845, -73.98494638857767 40.785542322352484, -73.98493175555636 40.78549668754092, -73.9849097934549 40.78545772448183, -73.9848805153883 40.78541987798078, -73.9848751400706 40.78541543690388, -73.98475598579975 40.78534114245941, -73.9843848121963 40.78522573945531, -73.98387332031473 40.785981936045786, -73.98442582834451 40.78616967106944)))",FALSE,Active
,1011110001,1083830,MN,FALSE,1954,Loeb Boathouse,399906,current,,M010,58,23.95,East Side between 74th and 75th Streets,,,M010-ZN18&19,M-13,M010-BLG0684,"MULTIPOLYGON (((-73.96861596476381 40.77553274912138, -73.96864441371507 40.77562710702938, -73.96867186105028 40.775622324721446, -73.9687208371607 40.775613791356115, -73.96878855808588 40.77560199242322, -73.96882664124878 40.77559535612238, -73.96894364383105 40.77557497061998, -73.9690143737027 40.77556264647171, -73.96901045648804 40.77554965386683, -73.96900584737548 40.775534367495446, -73.9690011034341 40.77551863263726, -73.96896382495433 40.7753949898928, -73.9689778121485 40.77539255239661, -73.96897377194806 40.77537915002833, -73.96887145344282 40.775039784206925, -73.96886760961607 40.7750270329507, -73.96883483163042 40.77503274408324, -73.96877272888845 40.77504356481993, -73.96877188778903 40.77504371137394, -73.96877233130493 40.77504518381604, -73.96877924188745 40.775068101681384, -73.96873298258342 40.775076161244485, -73.96857850563929 40.775103076672586, -73.96860413596973 40.77518809021227, -73.96861114467308 40.77521133499642, -73.96863380111333 40.77520738705868, -73.9686776843121 40.77535293823739, -73.96869407161432 40.7753500826943, -73.96869630930411 40.775357506145646, -73.96866778049144 40.775362477271045, -73.96857301651711 40.77537898829532, -73.96858235515941 40.77540996273027, -73.96856859184703 40.775412360617416, -73.96851848807438 40.77542108991981, -73.96854056560524 40.77549431672018, -73.96854881615883 40.77552168254616, -73.96858984435424 40.77551453384084, -73.96860944330192 40.775511119072604, -73.96861596476381 40.77553274912138), (-73.96887668607654 40.775401197867915, -73.96886407908228 40.77540321428953, -73.96879651756778 40.77541402185684, -73.9687749986377 40.775336285538685, -73.96879389371362 40.77533326316741, -73.96885516705748 40.77532346066405, -73.96887668607654 40.775401197867915)))",FALSE,Active
,1011110001,1083821,MN,TRUE,1930,Tennis House Public Restroom,197917,current,,M010,96,21.04,West Side between 94th and 96th Streets near the West Drive,,,M010-ZN34,M-13,M010-ZN34-BLG0697,"MULTIPOLYGON (((-73.96208695430427 40.78947854694466, -73.96207501116587 40.78943328474854, -73.96207010357668 40.789412701288526, -73.96205582643685 40.789352814189606, -73.96204981725569 40.789327609896354, -73.96199403346269 40.78933529169655, -73.96199625793925 40.789344621617936, -73.96193415150883 40.78935317478984, -73.96193294235397 40.789348101869734, -73.96181946345236 40.78936372854351, -73.96182073878892 40.789369078840956, -73.9617561072933 40.7893779795742, -73.96175373274383 40.78936801474541, -73.96169937905599 40.78937549966787, -73.96171161582708 40.789426826873424, -73.96173594404179 40.789528876995206, -73.96188973831512 40.78950770855286, -73.9618905136875 40.78951096051744, -73.96193384077665 40.789504994610354, -73.96193281127934 40.7895006745683, -73.96208695430427 40.78947854694466)))",FALSE,Active
,1011110001,1088623,MN,TRUE,1932,Central Park-Heckscher Public Restroom,99574,current,,M010,58,21,Heckscher Playground,,,M010-ZN06,M-13,M010-031-BLG0688,"MULTIPOLYGON (((-73.97708591762525 40.76847243758953, -73.97709256844294 40.7684683416208, -73.9771306121925 40.76844491627456, -73.97712567825123 40.76844028580627, -73.97719265191245 40.76839904431316, -73.97719758585532 40.76840367477865, -73.97724132903171 40.76837673855952, -73.97710931223568 40.76825281481982, -73.9770655690873 40.768279750989315, -73.97706977719109 40.76828370143558, -73.97700280356972 40.76832494285798, -73.97699859546735 40.76832099240925, -73.9769712281078 40.76833784436956, -73.9769539009287 40.768348513673516, -73.97708591762525 40.76847243758953)))",FALSE,Active
2013,1011510015,1086545,MN,TRUE,1906,Gertrude Ederle Recreation Center & Playground PR,52113,current,,M063,48,13,232 West 60th Street,,,MR-10,M-07,M063-BLG1516,"MULTIPOLYGON (((-73.9885134172078 40.77151912625781, -73.98862919380203 40.77156740380868, -73.98873504406023 40.77161154156044, -73.98878762694834 40.771633468537196, -73.98881471423863 40.771595922891414, -73.98888324685349 40.77150093274751, -73.98890025172622 40.771477363717366, -73.9889624634177 40.771391132109734, -73.9889415504101 40.77138241233349, -73.9888813863108 40.77135732482926, -73.9888025248444 40.77132715393865, -73.98869515004438 40.77128607420612, -73.98857565345568 40.771451703671104, -73.98856520466585 40.7714473460004, -73.9885134172078 40.77151912625781)))",TRUE,Active
,4020180001,4439845,QN,TRUE,1939,Playground For All Children Public Restroom,242817,current,,Q099,23,13.17,111 Street and Corona Avenue,,,Q099_temp1,Q-15,Q099-18-BLG0353,"MULTIPOLYGON (((-73.84943835350887 40.7409275549741, -73.84944910056909 40.7409331467728, -73.84946028439809 40.74093826277241, -73.8494718636005 40.740942884008064, -73.84948379677279 40.74094699511683, -73.84949604251136 40.74095058073592, -73.84950855704061 40.74095362730033, -73.84952129420884 40.74095612484416, -73.84953420904631 40.740958064303435, -73.84954725657715 40.74095943931587, -73.84955508492915 40.74095991870721, -73.84956038945758 40.7409602435159, -73.84957356033154 40.740960475941165, -73.8495867230311 40.74096013382991, -73.84959983019206 40.740959219821725, -73.84959315130818 40.74089901571124, -73.8495906681992 40.74087663123107, -73.84960923593037 40.74085463264394, -73.84957792726544 40.740817073871504, -73.8495457944749 40.74077852705638, -73.84953026141643 40.74079256189945, -73.84950582587317 40.74081464015584, -73.84948529166154 40.74080149291284, -73.84938382530557 40.74089317250219, -73.84938103789031 40.740895972139654, -73.84937887254802 40.74089907336045, -73.84937738391719 40.7409023978918, -73.84937661126544 40.74090585843586, -73.84937657254547 40.740909369467715, -73.84937726914681 40.74091284003785, -73.84937868351005 40.74091618187351, -73.84938078030838 40.740919310280596, -73.84938350644568 40.740922145044465, -73.8493867910483 40.740924614031634, -73.84939055019687 40.74092665499728, -73.84939468929406 40.74092821558815, -73.84939910306055 40.74092925514362, -73.84940367789488 40.74092974830093, -73.84940829779907 40.74092968230121, -73.84941284555869 40.74092905879229, -73.84941720392882 40.740927892929435, -73.84942126391746 40.74092621518746, -73.84942492005611 40.740924068652966, -73.84942807987505 40.74092150723558, -73.84942832901363 40.74092128153369, -73.84943835350887 40.7409275549741)))",FALSE,Active
,1018190010,1088287,MN,TRUE,1961,Wards Meadow Fields Public Restroom,1119200,current,,M107,8,21.08670567,"Wards Meadow Loop, near Field 71",,,M107,M-11R,M107-BLG6089,"MULTIPOLYGON (((-73.93069931218602 40.78302147279499, -73.93069235959209 40.78305185064514, -73.93070600518591 40.78308343674848, -73.9307696199784 40.783118468482634, -73.930808907102 40.78311248482953, -73.93082082593847 40.78308205502338, -73.930802755361 40.78305056623246, -73.93073990548932 40.78301595551027, -73.93069931218602 40.78302147279499)))",FALSE,Active
,5053360001,5144987,R,TRUE,1966,Lieutenant John H. Martinson Playground Public Restroom,975952,current,,R090,108,10.63,Osborne Street and Preston Avenue,,,R090,R-03,R090-BLG1370,"MULTIPOLYGON (((-74.16235756309962 40.53717991026211, -74.16239717072249 40.53722227815958, -74.16245325578736 40.53719175914252, -74.16241364814702 40.537149391264315, -74.16235756309962 40.53717991026211)))",FALSE,Active
,5065960001,5154350,R,FALSE,1972,Wolfe's Pond Park - District 3 HQ,301269,current,,R031,20,13.08,"At beachfront, south of parking lot",,,R031-ZN02,R-03,R031-ZN02-BLG1353,"MULTIPOLYGON (((-74.19088702365595 40.517311469389156, -74.19098928938948 40.51747994076549, -74.19108375117855 40.51744654405601, -74.19098148525806 40.51727807276342, -74.19088702365595 40.517311469389156)))",FALSE,Active
,1018190203,1088187,MN,FALSE,1900,Golf Center?,982569,current,,M104,34,13,East River and Harlem River,,,M104,M-11R,M104-BLG8187,"MULTIPOLYGON (((-73.92240408693802 40.79596837820559, -73.92257635840627 40.79595287487541, -73.92257629842564 40.79595248762007, -73.92255047624204 40.79578677375057, -73.92248587238737 40.795792588076516, -73.922378751503 40.79580222788289, -73.92238682321967 40.79585402558215, -73.92236282012762 40.79585618502551, -73.92237432963756 40.79593004639266, -73.92239778526552 40.79592793520538, -73.92240408693802 40.79596837820559)))",FALSE,Active
,1011870003,1089017,MN,TRUE,1900,Classic Playground Men,635016,current,,M071,10,14,"Along Hudson River, b/w W 75th & W 76th St.",,,M071-ZN02,M-14,M071-ZN02-BLG9017,"MULTIPOLYGON (((-73.98674120172174 40.78319525180727, -73.98666519711782 40.78330413978734, -73.98671692157276 40.783324999575, -73.98674514827925 40.783336382462714, -73.9867682576489 40.78330327457798, -73.98683354110895 40.783209744259736, -73.98675947041048 40.78317987424183, -73.98675359005664 40.78317750254554, -73.98674120172174 40.78319525180727)))",FALSE,Active
,1014420015,1086891,MN,TRUE,1900,St. Catherine's Park Public Restroom,1283740,current,,M079,50,,1st Avenue between E. 67th St & E. 68th St.,,,M079,M-08,M079-BLG6891,"MULTIPOLYGON (((-73.95852779812584 40.76531370933556, -73.95859238959946 40.76533993633572, -73.95862737270862 40.76529013211861, -73.9585627812695 40.76526390513787, -73.95852779812584 40.76531370933556)))",FALSE,Active
,5069500041,5154756,R,TRUE,1900,Bloomingdale Playground Public Restroom,1065972,current,,R106,71,14,"Richmond Pkwy, Bloomingdale Rd., Lenevar Ave",,,R106,R-03,R106-BLG5565,"MULTIPOLYGON (((-74.20837020464901 40.53501470228166, -74.20843413090519 40.53503137662567, -74.20847523279096 40.53505455908684, -74.20851313040863 40.53506532724341, -74.20858217980738 40.53499406085138, -74.20857685791432 40.534991059147536, -74.20848536339115 40.534957346490586, -74.20843891178124 40.53494378870412, -74.20837020464901 40.53501470228166)))",FALSE,Active
,1014420015,,MN,TRUE,1900,St Catherine's Park-Public Restroom,,,,M079,,,,,,M079,M-08,M079-BLG1600,"MULTIPOLYGON (((-73.95842533295443 40.76504801199703, -73.95839801933359 40.765085328032015, -73.95846622833152 40.765114199389636, -73.95849353955946 40.76507687973574, -73.95842533295443 40.76504801199703)))",FALSE,Inactive
,1011870003,1089018,MN,TRUE,1900,Classic Playground Public Restroom,457611,current,,M071,7,17,75th Street near the river,,,M071-ZN02,M-14,M071-ZN02-BLG1481,"MULTIPOLYGON (((-73.9863496196019 40.783756139280094, -73.98634034892814 40.7837694223792, -73.98635119282534 40.78377379469806, -73.9864213773009 40.7838020958442, -73.98650975951695 40.78367546149922, -73.98642873243956 40.78364278809585, -73.9863496196019 40.783756139280094)))",FALSE,Active
,1011110001,1083808,MN,FALSE,1993,Charles A. Dana Discovery Center,61057,current,,M010,15,56.74,Inside the Park at 110th Street between Fifth and Lenox Avenues,,,M010_temp2,M-13,M010-BLG0743,"MULTIPOLYGON (((-73.95135224364662 40.797154716765924, -73.95147445348208 40.797174949378096, -73.95149565786963 40.79717846034621, -73.95151174882307 40.7971223308648, -73.95153273400764 40.79712580571395, -73.95154252638369 40.79712742712848, -73.95154383321842 40.797127643797786, -73.951555226261 40.79712952973054, -73.95157881790851 40.79704723757117, -73.95153533933681 40.79704003871369, -73.95155637687405 40.796966653227216, -73.95151009394168 40.796958990324605, -73.95148828419111 40.79695538004924, -73.95141296308569 40.79694290972168, -73.95140911289268 40.7969563390523, -73.95139192539786 40.79701629518229, -73.95136148082777 40.79701125484977, -73.95134035990435 40.79708492932549, -73.95133788892433 40.797093546965144, -73.95136572934129 40.797098155766236, -73.95136833471524 40.79709858730434, -73.95136800802254 40.79709972809965, -73.95135224364662 40.797154716765924)))",FALSE,Active
,1011110001,1083827,MN,FALSE,1900,Rumsey Playfield,728610,current,,M010,92,24,"Terrace Drive, near E. 72nd St.",,,M010-ZN12&13,M-13,M010-ZN12+13-BLG0716,"MULTIPOLYGON (((-73.97028809394746 40.77292334706998, -73.97028898338115 40.77292099518554, -73.970305165125 40.77287822636546, -73.97031177656733 40.77286075380853, -73.97026671386108 40.77285089969134, -73.96999252297111 40.772790943360505, -73.96998835682372 40.77280195632766, -73.96996969987157 40.772851263911505, -73.96996884007565 40.77285353745748, -73.96997861488406 40.77285567419678, -73.97005360247596 40.77287207205865, -73.9700499427219 40.77288174701208, -73.97008328582247 40.772889038041775, -73.97019608533007 40.77291370323441, -73.97019772098146 40.772914061157145, -73.97020138071584 40.77290438619907, -73.97028809394746 40.77292334706998)))",FALSE,Active
